id,type,cast_id,latitude,longitude,date,time,depth,temperature,salinity,pressure,dissolved_oxygen,region
CTD_Western_Indian_Ocean_18_20240621_10,CTD_Cast,CTD_Western_Indian_Ocean_18_20240621,-6.2405,44.0369,2024-06-21,10:35:32,1264.1,1.972,34.965,127.42,2.78,Western Indian Ocean
CTD_Western_Indian_Ocean_18_20240621_11,CTD_Cast,CTD_Western_Indian_Ocean_18_20240621,-6.2405,44.0369,2024-06-21,10:35:32,1467.9,1.571,34.746,147.79,2.48,Western Indian Ocean
CTD_Western_Indian_Ocean_18_20240621_12,CTD_Cast,CTD_Western_Indian_Ocean_18_20240621,-6.2405,44.0369,2024-06-21,10:35:32,727.1,6.81,34.901,73.7,2.47,Western Indian Ocean
CTD_Western_Indian_Ocean_18_20240621_13,CTD_Cast,CTD_Western_Indian_Ocean_18_20240621,-6.2405,44.0369,2024-06-21,10:35:32,1425.6,1.914,34.912,143.6,2.51,Western Indian Ocean
CTD_Western_Indian_Ocean_18_20240621_14,CTD_Cast,CTD_Western_Indian_Ocean_18_20240621,-6.2405,44.0369,2024-06-21,10:35:32,679.1,6.635,34.928,68.89,2.42,Western Indian Ocean
CTD_Western_Indian_Ocean_18_20240621_15,CTD_Cast,CTD_Western_Indian_Ocean_18_20240621,-6.2405,44.0369,2024-06-21,10:35:32,2078,2.06,34.984,208.75,2.61,Western Indian Ocean
CTD_Western_Indian_Ocean_18_20240621_16,CTD_Cast,CTD_Western_Indian_Ocean_18_20240621,-6.2405,44.0369,2024-06-21,10:35:32,1745.4,1.781,34.975,175.5,2.82,Western Indian Ocean
CTD_Central_Indian_Ocean_19_20240331_1,CTD_Cast,CTD_Central_Indian_Ocean_19_20240331,-6.0461,82.2399,2024-03-31,08:37:25,0,28.41,34.486,1.03,6.8,Central Indian Ocean
CTD_Central_Indian_Ocean_19_20240331_2,CTD_Cast,CTD_Central_Indian_Ocean_19_20240331,-6.0461,82.2399,2024-03-31,08:37:25,51,24.12,34.556,6.12,6.43,Central Indian Ocean
CTD_Central_Indian_Ocean_19_20240331_3,CTD_Cast,CTD_Central_Indian_Ocean_19_20240331,-6.0461,82.2399,2024-03-31,08:37:25,120.7,18.974,34.646,13.05,5.68,Central Indian Ocean
CTD_Central_Indian_Ocean_19_20240331_4,CTD_Cast,CTD_Central_Indian_Ocean_19_20240331,-6.0461,82.2399,2024-03-31,08:37:25,365.9,9.091,34.748,37.61,3.69,Central Indian Ocean
CTD_Central_Indian_Ocean_19_20240331_5,CTD_Cast,CTD_Central_Indian_Ocean_19_20240331,-6.0461,82.2399,2024-03-31,08:37:25,361.5,9.31,34.531,37.13,3.72,Central Indian Ocean
CTD_Central_Indian_Ocean_19_20240331_6,CTD_Cast,CTD_Central_Indian_Ocean_19_20240331,-6.0461,82.2399,2024-03-31,08:37:25,277.2,9.967,34.998,28.71,4.76,Central Indian Ocean
CTD_Central_Indian_Ocean_19_20240331_7,CTD_Cast,CTD_Central_Indian_Ocean_19_20240331,-6.0461,82.2399,2024-03-31,08:37:25,350.3,9.78,34.741,35.99,3.99,Central Indian Ocean
CTD_Central_Indian_Ocean_19_20240331_8,CTD_Cast,CTD_Central_Indian_Ocean_19_20240331,-6.0461,82.2399,2024-03-31,08:37:25,1000,4.596,34.661,100.99,2.68,Central Indian Ocean
CTD_Central_Indian_Ocean_19_20240331_9,CTD_Cast,CTD_Central_Indian_Ocean_19_20240331,-6.0461,82.2399,2024-03-31,08:37:25,1083.3,1.54,34.886,109.36,2.15,Central Indian Ocean
CTD_Central_Indian_Ocean_19_20240331_10,CTD_Cast,CTD_Central_Indian_Ocean_19_20240331,-6.0461,82.2399,2024-03-31,08:37:25,638.2,7.147,34.531,64.84,2.39,Central Indian Ocean
CTD_Central_Indian_Ocean_19_20240331_11,CTD_Cast,CTD_Central_Indian_Ocean_19_20240331,-6.0461,82.2399,2024-03-31,08:37:25,687.3,7.035,34.457,69.75,2.63,Central Indian Ocean
CTD_Central_Indian_Ocean_19_20240331_12,CTD_Cast,CTD_Central_Indian_Ocean_19_20240331,-6.0461,82.2399,2024-03-31,08:37:25,1624,2.392,34.724,163.38,2.2,Central Indian Ocean
CTD_Central_Indian_Ocean_19_20240331_13,CTD_Cast,CTD_Central_Indian_Ocean_19_20240331,-6.0461,82.2399,2024-03-31,08:37:25,1392.3,1.787,34.53,140.22,2.48,Central Indian Ocean
CTD_Central_Indian_Ocean_19_20240331_14,CTD_Cast,CTD_Central_Indian_Ocean_19_20240331,-6.0461,82.2399,2024-03-31,08:37:25,1206.6,1.877,34.93,121.66,2.3,Central Indian Ocean
CTD_Central_Indian_Ocean_19_20240331_15,CTD_Cast,CTD_Central_Indian_Ocean_19_20240331,-6.0461,82.2399,2024-03-31,08:37:25,1988.1,2.382,34.527,199.86,2.36,Central Indian Ocean
CTD_Central_Indian_Ocean_19_20240331_16,CTD_Cast,CTD_Central_Indian_Ocean_19_20240331,-6.0461,82.2399,2024-03-31,08:37:25,871.1,4.975,34.532,88.06,2.3,Central Indian Ocean
CTD_Central_Indian_Ocean_19_20240331_17,CTD_Cast,CTD_Central_Indian_Ocean_19_20240331,-6.0461,82.2399,2024-03-31,08:37:25,1896.9,1.969,34.544,190.7,2.9,Central Indian Ocean
CTD_Central_Indian_Ocean_19_20240331_18,CTD_Cast,CTD_Central_Indian_Ocean_19_20240331,-6.0461,82.2399,2024-03-31,08:37:25,2090.2,1.809,34.766,210.06,2.04,Central Indian Ocean
CTD_Central_Indian_Ocean_19_20240331_19,CTD_Cast,CTD_Central_Indian_Ocean_19_20240331,-6.0461,82.2399,2024-03-31,08:37:25,1017.8,2.267,34.645,102.79,2.76,Central Indian Ocean
CTD_Central_Indian_Ocean_19_20240331_20,CTD_Cast,CTD_Central_Indian_Ocean_19_20240331,-6.0461,82.2399,2024-03-31,08:37:25,1989.7,2.163,34.618,199.99,2.68,Central Indian Ocean
CTD_Central_Indian_Ocean_19_20240331_21,CTD_Cast,CTD_Central_Indian_Ocean_19_20240331,-6.0461,82.2399,2024-03-31,08:37:25,1713.7,2.498,34.427,172.35,2.67,Central Indian Ocean
CTD_Central_Indian_Ocean_19_20240331_22,CTD_Cast,CTD_Central_Indian_Ocean_19_20240331,-6.0461,82.2399,2024-03-31,08:37:25,2875.7,2.183,34.804,288.59,2.92,Central Indian Ocean
CTD_Central_Indian_Ocean_19_20240331_23,CTD_Cast,CTD_Central_Indian_Ocean_19_20240331,-6.0461,82.2399,2024-03-31,08:37:25,1260,1.927,34.573,126.98,2.76,Central Indian Ocean
CTD_Central_Indian_Ocean_19_20240331_24,CTD_Cast,CTD_Central_Indian_Ocean_19_20240331,-6.0461,82.2399,2024-03-31,08:37:25,2637.3,1.596,34.591,264.72,2.37,Central Indian Ocean
CTD_Central_Indian_Ocean_19_20240331_25,CTD_Cast,CTD_Central_Indian_Ocean_19_20240331,-6.0461,82.2399,2024-03-31,08:37:25,1834.2,2.203,34.91,184.43,2.16,Central Indian Ocean
CTD_Arabian_Sea_20_20240121_1,CTD_Cast,CTD_Arabian_Sea_20_20240121,24.8876,73.2959,2024-01-21,02:17:24,0,28.027,36.02,0.99,6.87,Arabian Sea
CTD_Arabian_Sea_20_20240121_2,CTD_Cast,CTD_Arabian_Sea_20_20240121,24.8876,73.2959,2024-01-21,02:17:24,132.8,16.917,36.207,14.25,5.91,Arabian Sea
CTD_Arabian_Sea_20_20240121_3,CTD_Cast,CTD_Arabian_Sea_20_20240121,24.8876,73.2959,2024-01-21,02:17:24,295.2,10.287,36.168,30.54,4.34,Arabian Sea
CTD_Arabian_Sea_20_20240121_4,CTD_Cast,CTD_Arabian_Sea_20_20240121,24.8876,73.2959,2024-01-21,02:17:24,176.1,13.609,36.143,18.64,5.55,Arabian Sea
CTD_Arabian_Sea_20_20240121_5,CTD_Cast,CTD_Arabian_Sea_20_20240121,24.8876,73.2959,2024-01-21,02:17:24,391.7,9.458,36.209,40.21,3.61,Arabian Sea
CTD_Arabian_Sea_20_20240121_6,CTD_Cast,CTD_Arabian_Sea_20_20240121,24.8876,73.2959,2024-01-21,02:17:24,626.3,6.667,36.186,63.67,2.88,Arabian Sea
CTD_Arabian_Sea_20_20240121_7,CTD_Cast,CTD_Arabian_Sea_20_20240121,24.8876,73.2959,2024-01-21,02:17:24,533.4,7.42,36.241,54.29,2.85,Arabian Sea
CTD_Arabian_Sea_20_20240121_8,CTD_Cast,CTD_Arabian_Sea_20_20240121,24.8876,73.2959,2024-01-21,02:17:24,890.9,4.789,36.179,90.05,2.5,Arabian Sea
CTD_Arabian_Sea_20_20240121_9,CTD_Cast,CTD_Arabian_Sea_20_20240121,24.8876,73.2959,2024-01-21,02:17:24,929.9,4.984,35.965,94.04,2.62,Arabian Sea
CTD_Arabian_Sea_20_20240121_10,CTD_Cast,CTD_Arabian_Sea_20_20240121,24.8876,73.2959,2024-01-21,02:17:24,754.7,6.505,35.94,76.48,2.56,Arabian Sea
CTD_Arabian_Sea_20_20240121_11,CTD_Cast,CTD_Arabian_Sea_20_20240121,24.8876,73.2959,2024-01-21,02:17:24,563.3,7.094,36.138,57.36,2.13,Arabian Sea
CTD_Arabian_Sea_20_20240121_12,CTD_Cast,CTD_Arabian_Sea_20_20240121,24.8876,73.2959,2024-01-21,02:17:24,812.8,5.275,36.062,82.27,2.28,Arabian Sea
CTD_Arabian_Sea_20_20240121_13,CTD_Cast,CTD_Arabian_Sea_20_20240121,24.8876,73.2959,2024-01-21,02:17:24,1101.9,2.338,36.074,111.14,2.42,Arabian Sea
CTD_Arabian_Sea_20_20240121_14,CTD_Cast,CTD_Arabian_Sea_20_20240121,24.8876,73.2959,2024-01-21,02:17:24,857.5,4.524,36.201,86.78,2.36,Arabian Sea
CTD_Arabian_Sea_20_20240121_15,CTD_Cast,CTD_Arabian_Sea_20_20240121,24.8876,73.2959,2024-01-21,02:17:24,916.8,4.15,35.916,92.68,2.36,Arabian Sea
CTD_Arabian_Sea_20_20240121_16,CTD_Cast,CTD_Arabian_Sea_20_20240121,24.8876,73.2959,2024-01-21,02:17:24,1432.2,2.358,36.058,144.22,2.84,Arabian Sea
CTD_Arabian_Sea_20_20240121_17,CTD_Cast,CTD_Arabian_Sea_20_20240121,24.8876,73.2959,2024-01-21,02:17:24,2369,2.425,35.816,237.87,2.77,Arabian Sea
CTD_Arabian_Sea_20_20240121_18,CTD_Cast,CTD_Arabian_Sea_20_20240121,24.8876,73.2959,2024-01-21,02:17:24,1940.4,2.495,35.827,194.99,2.59,Arabian Sea
CTD_Arabian_Sea_20_20240121_19,CTD_Cast,CTD_Arabian_Sea_20_20240121,24.8876,73.2959,2024-01-21,02:17:24,1536.3,1.867,36.009,154.61,2.81,Arabian Sea
CTD_Arabian_Sea_20_20240121_20,CTD_Cast,CTD_Arabian_Sea_20_20240121,24.8876,73.2959,2024-01-21,02:17:24,2599.2,2.446,35.932,260.89,2.23,Arabian Sea
CTD_Arabian_Sea_20_20240121_21,CTD_Cast,CTD_Arabian_Sea_20_20240121,24.8876,73.2959,2024-01-21,02:17:24,2109.9,1.888,35.899,211.96,2.19,Arabian Sea
CTD_Arabian_Sea_20_20240121_22,CTD_Cast,CTD_Arabian_Sea_20_20240121,24.8876,73.2959,2024-01-21,02:17:24,2460.3,1.64,35.756,247,2.17,Arabian Sea
CTD_Arabian_Sea_20_20240121_23,CTD_Cast,CTD_Arabian_Sea_20_20240121,24.8876,73.2959,2024-01-21,02:17:24,2583.3,2.011,35.884,259.32,2.4,Arabian Sea
CTD_Arabian_Sea_20_20240121_24,CTD_Cast,CTD_Arabian_Sea_20_20240121,24.8876,73.2959,2024-01-21,02:17:24,1342.9,1.798,35.874,135.26,2.32,Arabian Sea
CTD_Arabian_Sea_20_20240121_25,CTD_Cast,CTD_Arabian_Sea_20_20240121,24.8876,73.2959,2024-01-21,02:17:24,2998.7,2.338,35.836,300.89,2.8,Arabian Sea
CTD_Bay_of_Bengal_21_20250617_1,CTD_Cast,CTD_Bay_of_Bengal_21_20250617,13.3545,89.9355,2025-06-17,22:56:28,0,28.736,33.552,0.98,6.54,Bay of Bengal
CTD_Bay_of_Bengal_21_20250617_2,CTD_Cast,CTD_Bay_of_Bengal_21_20250617,13.3545,89.9355,2025-06-17,22:56:28,120.7,17.559,33.92,13.08,5.62,Bay of Bengal
CTD_Bay_of_Bengal_21_20250617_3,CTD_Cast,CTD_Bay_of_Bengal_21_20250617,13.3545,89.9355,2025-06-17,22:56:28,230.4,10.222,33.642,24.06,4.76,Bay of Bengal
CTD_Bay_of_Bengal_21_20250617_4,CTD_Cast,CTD_Bay_of_Bengal_21_20250617,13.3545,89.9355,2025-06-17,22:56:28,236.8,9.411,33.583,24.66,4.9,Bay of Bengal
CTD_Bay_of_Bengal_21_20250617_5,CTD_Cast,CTD_Bay_of_Bengal_21_20250617,13.3545,89.9355,2025-06-17,22:56:28,512.9,7.609,33.796,52.25,2.52,Bay of Bengal
CTD_Bay_of_Bengal_21_20250617_6,CTD_Cast,CTD_Bay_of_Bengal_21_20250617,13.3545,89.9355,2025-06-17,22:56:28,659.8,6.624,34.014,66.99,2.84,Bay of Bengal
CTD_Bay_of_Bengal_21_20250617_7,CTD_Cast,CTD_Bay_of_Bengal_21_20250617,13.3545,89.9355,2025-06-17,22:56:28,829.8,5.621,33.666,83.96,2.61,Bay of Bengal
CTD_Bay_of_Bengal_21_20250617_8,CTD_Cast,CTD_Bay_of_Bengal_21_20250617,13.3545,89.9355,2025-06-17,22:56:28,547.8,7.159,33.892,55.81,2.45,Bay of Bengal
CTD_Bay_of_Bengal_21_20250617_9,CTD_Cast,CTD_Bay_of_Bengal_21_20250617,13.3545,89.9355,2025-06-17,22:56:28,964.4,3.886,34.091,97.45,2.89,Bay of Bengal
CTD_Bay_of_Bengal_21_20250617_10,CTD_Cast,CTD_Bay_of_Bengal_21_20250617,13.3545,89.9355,2025-06-17,22:56:28,1118,1.975,33.987,112.79,2.14,Bay of Bengal
CTD_Bay_of_Bengal_21_20250617_11,CTD_Cast,CTD_Bay_of_Bengal_21_20250617,13.3545,89.9355,2025-06-17,22:56:28,626.7,6.428,33.645,63.64,2.04,Bay of Bengal
CTD_Bay_of_Bengal_21_20250617_12,CTD_Cast,CTD_Bay_of_Bengal_21_20250617,13.3545,89.9355,2025-06-17,22:56:28,1055.2,1.763,33.894,106.48,2.98,Bay of Bengal
CTD_Bay_of_Bengal_21_20250617_13,CTD_Cast,CTD_Bay_of_Bengal_21_20250617,13.3545,89.9355,2025-06-17,22:56:28,1561.1,2.492,34.068,157.07,2.01,Bay of Bengal
CTD_Bay_of_Bengal_21_20250617_14,CTD_Cast,CTD_Bay_of_Bengal_21_20250617,13.3545,89.9355,2025-06-17,22:56:28,847.2,5.832,33.915,85.72,2.87,Bay of Bengal
CTD_Bay_of_Bengal_21_20250617_15,CTD_Cast,CTD_Bay_of_Bengal_21_20250617,13.3545,89.9355,2025-06-17,22:56:28,1295.7,1.979,33.928,130.56,2.88,Bay of Bengal
CTD_Bay_of_Bengal_21_20250617_16,CTD_Cast,CTD_Bay_of_Bengal_21_20250617,13.3545,89.9355,2025-06-17,22:56:28,2223.4,1.978,34.222,223.36,2.61,Bay of Bengal
CTD_Equatorial_Indian_Ocean_22_20240312_1,CTD_Cast,CTD_Equatorial_Indian_Ocean_22_20240312,7.9424,65.6741,2024-03-12,16:36:04,0,28.436,34.789,1.04,6.62,Equatorial Indian Ocean
CTD_Equatorial_Indian_Ocean_22_20240312_2,CTD_Cast,CTD_Equatorial_Indian_Ocean_22_20240312,7.9424,65.6741,2024-03-12,16:36:04,110.3,19.1,34.5,12.07,5.97,Equatorial Indian Ocean
CTD_Equatorial_Indian_Ocean_22_20240312_3,CTD_Cast,CTD_Equatorial_Indian_Ocean_22_20240312,7.9424,65.6741,2024-03-12,16:36:04,195.9,13.014,34.853,20.6,5.06,Equatorial Indian Ocean
CTD_Equatorial_Indian_Ocean_22_20240312_4,CTD_Cast,CTD_Equatorial_Indian_Ocean_22_20240312,7.9424,65.6741,2024-03-12,16:36:04,396.1,8.483,34.41,40.58,3.67,Equatorial Indian Ocean
CTD_Equatorial_Indian_Ocean_22_20240312_5,CTD_Cast,CTD_Equatorial_Indian_Ocean_22_20240312,7.9424,65.6741,2024-03-12,16:36:04,392.4,8.692,34.805,40.23,3.52,Equatorial Indian Ocean
CTD_Equatorial_Indian_Ocean_22_20240312_6,CTD_Cast,CTD_Equatorial_Indian_Ocean_22_20240312,7.9424,65.6741,2024-03-12,16:36:04,451.5,8.548,34.431,46.19,3.08,Equatorial Indian Ocean
CTD_Equatorial_Indian_Ocean_22_20240312_7,CTD_Cast,CTD_Equatorial_Indian_Ocean_22_20240312,7.9424,65.6741,2024-03-12,16:36:04,730.1,5.789,34.87,74.03,2.24,Equatorial Indian Ocean
CTD_Equatorial_Indian_Ocean_22_20240312_8,CTD_Cast,CTD_Equatorial_Indian_Ocean_22_20240312,7.9424,65.6741,2024-03-12,16:36:04,596.6,7.526,34.627,60.69,2.94,Equatorial Indian Ocean
CTD_Equatorial_Indian_Ocean_22_20240312_9,CTD_Cast,CTD_Equatorial_Indian_Ocean_22_20240312,7.9424,65.6741,2024-03-12,16:36:04,579.1,7.42,34.599,58.91,2.77,Equatorial Indian Ocean
CTD_Equatorial_Indian_Ocean_22_20240312_10,CTD_Cast,CTD_Equatorial_Indian_Ocean_22_20240312,7.9424,65.6741,2024-03-12,16:36:04,1039.2,1.64,34.708,104.93,2.09,Equatorial Indian Ocean
CTD_Equatorial_Indian_Ocean_22_20240312_11,CTD_Cast,CTD_Equatorial_Indian_Ocean_22_20240312,7.9424,65.6741,2024-03-12,16:36:04,848.3,5.084,34.486,85.84,2.81,Equatorial Indian Ocean
CTD_Equatorial_Indian_Ocean_22_20240312_12,CTD_Cast,CTD_Equatorial_Indian_Ocean_22_20240312,7.9424,65.6741,2024-03-12,16:36:04,1335.7,2.111,34.568,134.61,2.41,Equatorial Indian Ocean
CTD_Equatorial_Indian_Ocean_22_20240312_13,CTD_Cast,CTD_Equatorial_Indian_Ocean_22_20240312,7.9424,65.6741,2024-03-12,16:36:04,1772.5,2.417,34.895,178.21,2.05,Equatorial Indian Ocean
CTD_Equatorial_Indian_Ocean_22_20240312_14,CTD_Cast,CTD_Equatorial_Indian_Ocean_22_20240312,7.9424,65.6741,2024-03-12,16:36:04,1196.1,2.248,34.823,120.6,2.49,Equatorial Indian Ocean
CTD_Equatorial_Indian_Ocean_22_20240312_15,CTD_Cast,CTD_Equatorial_Indian_Ocean_22_20240312,7.9424,65.6741,2024-03-12,16:36:04,2027.5,2.088,34.48,203.72,2.62,Equatorial Indian Ocean
CTD_Equatorial_Indian_Ocean_22_20240312_16,CTD_Cast,CTD_Equatorial_Indian_Ocean_22_20240312,7.9424,65.6741,2024-03-12,16:36:04,1610.7,1.577,34.401,162.1,2.12,Equatorial Indian Ocean
CTD_Equatorial_Indian_Ocean_22_20240312_17,CTD_Cast,CTD_Equatorial_Indian_Ocean_22_20240312,7.9424,65.6741,2024-03-12,16:36:04,2353.1,1.96,34.829,236.34,2.71,Equatorial Indian Ocean
CTD_Equatorial_Indian_Ocean_22_20240312_18,CTD_Cast,CTD_Equatorial_Indian_Ocean_22_20240312,7.9424,65.6741,2024-03-12,16:36:04,1387.5,2.08,34.662,139.76,2.31,Equatorial Indian Ocean
CTD_Equatorial_Indian_Ocean_22_20240312_19,CTD_Cast,CTD_Equatorial_Indian_Ocean_22_20240312,7.9424,65.6741,2024-03-12,16:36:04,2615.3,2.133,34.755,262.56,2.16,Equatorial Indian Ocean
CTD_Equatorial_Indian_Ocean_22_20240312_20,CTD_Cast,CTD_Equatorial_Indian_Ocean_22_20240312,7.9424,65.6741,2024-03-12,16:36:04,1899.9,2.44,34.761,190.95,2.5,Equatorial Indian Ocean
CTD_Equatorial_Indian_Ocean_22_20240312_21,CTD_Cast,CTD_Equatorial_Indian_Ocean_22_20240312,7.9424,65.6741,2024-03-12,16:36:04,1585.2,1.505,34.866,159.54,2.05,Equatorial Indian Ocean
CTD_Equatorial_Indian_Ocean_22_20240312_22,CTD_Cast,CTD_Equatorial_Indian_Ocean_22_20240312,7.9424,65.6741,2024-03-12,16:36:04,3129.8,1.501,34.706,313.96,2.9,Equatorial Indian Ocean
CTD_Equatorial_Indian_Ocean_22_20240312_23,CTD_Cast,CTD_Equatorial_Indian_Ocean_22_20240312,7.9424,65.6741,2024-03-12,16:36:04,2593.1,1.905,34.832,260.33,2.26,Equatorial Indian Ocean
CTD_Equatorial_Indian_Ocean_22_20240312_24,CTD_Cast,CTD_Equatorial_Indian_Ocean_22_20240312,7.9424,65.6741,2024-03-12,16:36:04,1888.7,2.375,34.415,189.89,2.61,Equatorial Indian Ocean
CTD_Equatorial_Indian_Ocean_22_20240312_25,CTD_Cast,CTD_Equatorial_Indian_Ocean_22_20240312,7.9424,65.6741,2024-03-12,16:36:04,3478.6,2.021,34.554,348.84,2.29,Equatorial Indian Ocean
CTD_Equatorial_Indian_Ocean_22_20240312_26,CTD_Cast,CTD_Equatorial_Indian_Ocean_22_20240312,7.9424,65.6741,2024-03-12,16:36:04,3264.3,1.726,34.941,327.45,2.84,Equatorial Indian Ocean
CTD_Equatorial_Indian_Ocean_22_20240312_27,CTD_Cast,CTD_Equatorial_Indian_Ocean_22_20240312,7.9424,65.6741,2024-03-12,16:36:04,3601,2.283,34.664,361.07,2.98,Equatorial Indian Ocean
CTD_Bay_of_Bengal_23_20240702_1,CTD_Cast,CTD_Bay_of_Bengal_23_20240702,13.0658,90.1021,2024-07-02,00:25:48,0,28.193,34.244,1.04,6.72,Bay of Bengal
CTD_Bay_of_Bengal_23_20240702_2,CTD_Cast,CTD_Bay_of_Bengal_23_20240702,13.0658,90.1021,2024-07-02,00:25:48,109.2,18.981,33.739,11.92,5.66,Bay of Bengal
CTD_Bay_of_Bengal_23_20240702_3,CTD_Cast,CTD_Bay_of_Bengal_23_20240702,13.0658,90.1021,2024-07-02,00:25:48,190,13.09,33.668,19.99,5.25,Bay of Bengal
CTD_Bay_of_Bengal_23_20240702_4,CTD_Cast,CTD_Bay_of_Bengal_23_20240702,13.0658,90.1021,2024-07-02,00:25:48,333.5,9.956,33.795,34.32,3.96,Bay of Bengal
CTD_Bay_of_Bengal_23_20240702_5,CTD_Cast,CTD_Bay_of_Bengal_23_20240702,13.0658,90.1021,2024-07-02,00:25:48,218.3,9.789,33.611,22.85,5.14,Bay of Bengal
CTD_Bay_of_Bengal_23_20240702_6,CTD_Cast,CTD_Bay_of_Bengal_23_20240702,13.0658,90.1021,2024-07-02,00:25:48,640.6,7.571,33.8,65.07,2.31,Bay of Bengal
CTD_Bay_of_Bengal_23_20240702_7,CTD_Cast,CTD_Bay_of_Bengal_23_20240702,13.0658,90.1021,2024-07-02,00:25:48,343.2,8.569,33.747,35.34,4,Bay of Bengal
CTD_Bay_of_Bengal_23_20240702_8,CTD_Cast,CTD_Bay_of_Bengal_23_20240702,13.0658,90.1021,2024-07-02,00:25:48,576.2,7.694,33.732,58.66,2.56,Bay of Bengal
CTD_Bay_of_Bengal_23_20240702_9,CTD_Cast,CTD_Bay_of_Bengal_23_20240702,13.0658,90.1021,2024-07-02,00:25:48,899.3,4.87,33.705,90.97,2.46,Bay of Bengal
CTD_Bay_of_Bengal_23_20240702_10,CTD_Cast,CTD_Bay_of_Bengal_23_20240702,13.0658,90.1021,2024-07-02,00:25:48,969.3,3.56,33.973,97.98,2.13,Bay of Bengal
CTD_Bay_of_Bengal_23_20240702_11,CTD_Cast,CTD_Bay_of_Bengal_23_20240702,13.0658,90.1021,2024-07-02,00:25:48,1136,2.403,33.99,114.64,3,Bay of Bengal
CTD_Bay_of_Bengal_23_20240702_12,CTD_Cast,CTD_Bay_of_Bengal_23_20240702,13.0658,90.1021,2024-07-02,00:25:48,819.3,4.89,33.781,82.92,2.41,Bay of Bengal
CTD_Bay_of_Bengal_23_20240702_13,CTD_Cast,CTD_Bay_of_Bengal_23_20240702,13.0658,90.1021,2024-07-02,00:25:48,1094.3,1.999,33.823,110.42,2,Bay of Bengal
CTD_Bay_of_Bengal_23_20240702_14,CTD_Cast,CTD_Bay_of_Bengal_23_20240702,13.0658,90.1021,2024-07-02,00:25:48,714.8,6.096,33.899,72.49,2.86,Bay of Bengal
CTD_Bay_of_Bengal_23_20240702_15,CTD_Cast,CTD_Bay_of_Bengal_23_20240702,13.0658,90.1021,2024-07-02,00:25:48,1279.1,1.57,34.017,128.9,2.4,Bay of Bengal
CTD_Bay_of_Bengal_23_20240702_16,CTD_Cast,CTD_Bay_of_Bengal_23_20240702,13.0658,90.1021,2024-07-02,00:25:48,1599.8,1.724,34.023,160.94,2.1,Bay of Bengal
CTD_Bay_of_Bengal_23_20240702_17,CTD_Cast,CTD_Bay_of_Bengal_23_20240702,13.0658,90.1021,2024-07-02,00:25:48,1633.7,1.816,34.142,164.36,2.57,Bay of Bengal
CTD_Bay_of_Bengal_23_20240702_18,CTD_Cast,CTD_Bay_of_Bengal_23_20240702,13.0658,90.1021,2024-07-02,00:25:48,1145.3,2.351,33.984,115.56,2.92,Bay of Bengal
CTD_Bay_of_Bengal_23_20240702_19,CTD_Cast,CTD_Bay_of_Bengal_23_20240702,13.0658,90.1021,2024-07-02,00:25:48,1215.3,1.504,33.784,122.53,2.18,Bay of Bengal
CTD_Central_Indian_Ocean_24_20241114_1,CTD_Cast,CTD_Central_Indian_Ocean_24_20241114,-4.5974,72.1471,2024-11-14,15:07:50,0,27.375,34.644,0.97,6.56,Central Indian Ocean
CTD_Central_Indian_Ocean_24_20241114_2,CTD_Cast,CTD_Central_Indian_Ocean_24_20241114,-4.5974,72.1471,2024-11-14,15:07:50,88.8,21.353,34.857,9.86,5.92,Central Indian Ocean
CTD_Central_Indian_Ocean_24_20241114_3,CTD_Cast,CTD_Central_Indian_Ocean_24_20241114,-4.5974,72.1471,2024-11-14,15:07:50,282,10.049,34.579,29.21,4.65,Central Indian Ocean
CTD_Central_Indian_Ocean_24_20241114_4,CTD_Cast,CTD_Central_Indian_Ocean_24_20241114,-4.5974,72.1471,2024-11-14,15:07:50,338.1,10.01,34.429,34.78,4.11,Central Indian Ocean
CTD_Central_Indian_Ocean_24_20241114_5,CTD_Cast,CTD_Central_Indian_Ocean_24_20241114,-4.5974,72.1471,2024-11-14,15:07:50,311.7,10.053,34.943,32.13,4.21,Central Indian Ocean
CTD_Central_Indian_Ocean_24_20241114_6,CTD_Cast,CTD_Central_Indian_Ocean_24_20241114,-4.5974,72.1471,2024-11-14,15:07:50,544.4,7.404,34.646,55.48,2.98,Central Indian Ocean
CTD_Central_Indian_Ocean_24_20241114_7,CTD_Cast,CTD_Central_Indian_Ocean_24_20241114,-4.5974,72.1471,2024-11-14,15:07:50,699.2,5.908,34.647,70.91,2.77,Central Indian Ocean
CTD_Central_Indian_Ocean_24_20241114_8,CTD_Cast,CTD_Central_Indian_Ocean_24_20241114,-4.5974,72.1471,2024-11-14,15:07:50,1007.6,2.336,34.482,101.8,2.96,Central Indian Ocean
CTD_Central_Indian_Ocean_24_20241114_9,CTD_Cast,CTD_Central_Indian_Ocean_24_20241114,-4.5974,72.1471,2024-11-14,15:07:50,947.7,4.7,34.572,95.77,2.33,Central Indian Ocean
CTD_Central_Indian_Ocean_24_20241114_10,CTD_Cast,CTD_Central_Indian_Ocean_24_20241114,-4.5974,72.1471,2024-11-14,15:07:50,715.7,6.492,34.715,72.53,2.85,Central Indian Ocean
CTD_Central_Indian_Ocean_24_20241114_11,CTD_Cast,CTD_Central_Indian_Ocean_24_20241114,-4.5974,72.1471,2024-11-14,15:07:50,506.2,7.894,34.52,51.58,2.41,Central Indian Ocean
